Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  20.10,  0.059, 1.548, 26.08, 0.040314, 0.001289, 0.039448, -0.000011, 0.039278, -0.000356, 0.038897, -0.000574, 0.038542, -0.000667, 0.038176, -0.000688, 0.037822, -0.000628, 0.037481, -0.000449, 0.037171, -0.000128, 0.036960, 0.000428, 0.037045, 0.001543, 
0, 0,  98.0,  20.00,  0.059, 1.547, 26.12, 0.040320, 0.001281, 0.039451, -0.000011, 0.039279, -0.000358, 0.038900, -0.000576, 0.038544, -0.000670, 0.038174, -0.000685, 0.037816, -0.000631, 0.037486, -0.000456, 0.037193, -0.000143, 0.036985, 0.000438, 0.037035, 0.001534, 
0, 0,  98.0,  20.08,  0.059, 1.548, 26.12, 0.040321, 0.001283, 0.039451, -0.000012, 0.039278, -0.000357, 0.038897, -0.000574, 0.038540, -0.000666, 0.038173, -0.000687, 0.037821, -0.000630, 0.037486, -0.000453, 0.037187, -0.000142, 0.036979, 0.000448, 0.037055, 0.001535, 
0, 0,  98.0,  20.05,  0.059, 1.548, 26.09, 0.040324, 0.001287, 0.039455, -0.000013, 0.039281, -0.000358, 0.038901, -0.000575, 0.038543, -0.000666, 0.038181, -0.000689, 0.037818, -0.000627, 0.037488, -0.000452, 0.037175, -0.000137, 0.036959, 0.000421, 0.037028, 0.001504, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.07, 0.040324, 0.001288, 0.039459, -0.000014, 0.039284, -0.000359, 0.038904, -0.000579, 0.038547, -0.000671, 0.038176, -0.000688, 0.037822, -0.000630, 0.037483, -0.000445, 0.037167, -0.000136, 0.036979, 0.000431, 0.037064, 0.001545, 
0, 0,  98.0,  20.10,  0.059, 1.547, 26.09, 0.040329, 0.001281, 0.039460, -0.000013, 0.039286, -0.000361, 0.038906, -0.000575, 0.038548, -0.000669, 0.038181, -0.000690, 0.037821, -0.000633, 0.037488, -0.000458, 0.037187, -0.000135, 0.036981, 0.000430, 0.037042, 0.001487, 
0, 0,  98.0,  20.09,  0.059, 1.549, 26.07, 0.040330, 0.001284, 0.039460, -0.000014, 0.039285, -0.000360, 0.038903, -0.000577, 0.038544, -0.000667, 0.038178, -0.000688, 0.037819, -0.000626, 0.037489, -0.000456, 0.037185, -0.000140, 0.036955, 0.000436, 0.037042, 0.001514, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.09, 0.040332, 0.001286, 0.039464, -0.000015, 0.039288, -0.000361, 0.038908, -0.000578, 0.038551, -0.000669, 0.038182, -0.000690, 0.037830, -0.000631, 0.037491, -0.000452, 0.037173, -0.000135, 0.036973, 0.000419, 0.037064, 0.001505, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.13, 0.040337, 0.001278, 0.039466, -0.000015, 0.039292, -0.000361, 0.038911, -0.000579, 0.038554, -0.000672, 0.038183, -0.000688, 0.037826, -0.000630, 0.037483, -0.000465, 0.037181, -0.000165, 0.036960, 0.000432, 0.037031, 0.001559, 
0, 0,  98.0,  20.00,  0.059, 1.547, 26.07, 0.040336, 0.001288, 0.039472, -0.000017, 0.039298, -0.000361, 0.038915, -0.000581, 0.038550, -0.000669, 0.038186, -0.000689, 0.037834, -0.000627, 0.037480, -0.000444, 0.037181, -0.000157, 0.036973, 0.000455, 0.037061, 0.001570, 
0, 0,  98.0,  20.09,  0.059, 1.548, 26.11, 0.040341, 0.001282, 0.039470, -0.000018, 0.039293, -0.000362, 0.038912, -0.000579, 0.038553, -0.000670, 0.038188, -0.000692, 0.037832, -0.000626, 0.037488, -0.000451, 0.037182, -0.000138, 0.036960, 0.000405, 0.037043, 0.001531, 
0, 0,  98.0,  19.99,  0.059, 1.547, 26.10, 0.040343, 0.001285, 0.039475, -0.000018, 0.039297, -0.000364, 0.038917, -0.000581, 0.038558, -0.000671, 0.038186, -0.000691, 0.037828, -0.000626, 0.037493, -0.000446, 0.037174, -0.000153, 0.036986, 0.000415, 0.037051, 0.001524, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.04, 0.040348, 0.001279, 0.039475, -0.000017, 0.039300, -0.000364, 0.038916, -0.000581, 0.038557, -0.000672, 0.038190, -0.000691, 0.037829, -0.000633, 0.037496, -0.000463, 0.037199, -0.000134, 0.036985, 0.000446, 0.037064, 0.001519, 
0, 0,  98.0,  20.09,  0.059, 1.548, 26.11, 0.040349, 0.001281, 0.039476, -0.000019, 0.039299, -0.000364, 0.038914, -0.000580, 0.038555, -0.000670, 0.038188, -0.000691, 0.037831, -0.000625, 0.037495, -0.000460, 0.037190, -0.000130, 0.036970, 0.000419, 0.037042, 0.001488, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.09, 0.040351, 0.001284, 0.039481, -0.000020, 0.039302, -0.000365, 0.038920, -0.000583, 0.038562, -0.000672, 0.038193, -0.000691, 0.037842, -0.000634, 0.037497, -0.000448, 0.037181, -0.000140, 0.036979, 0.000424, 0.037073, 0.001516, 
0, 0,  98.0,  20.09,  0.059, 1.547, 26.12, 0.040356, 0.001276, 0.039482, -0.000019, 0.039307, -0.000366, 0.038924, -0.000582, 0.038565, -0.000673, 0.038193, -0.000692, 0.037837, -0.000631, 0.037495, -0.000462, 0.037203, -0.000144, 0.036993, 0.000441, 0.037031, 0.001530, 
0, 0,  98.0,  19.99,  0.059, 1.547, 26.05, 0.040356, 0.001278, 0.039483, -0.000019, 0.039307, -0.000365, 0.038920, -0.000582, 0.038562, -0.000671, 0.038192, -0.000692, 0.037835, -0.000634, 0.037502, -0.000463, 0.037195, -0.000135, 0.036962, 0.000435, 0.037043, 0.001527, 
0, 0,  98.0,  20.08,  0.059, 1.548, 26.12, 0.040358, 0.001281, 0.039484, -0.000021, 0.039306, -0.000366, 0.038921, -0.000582, 0.038562, -0.000673, 0.038196, -0.000693, 0.037835, -0.000628, 0.037498, -0.000461, 0.037184, -0.000136, 0.036976, 0.000418, 0.037052, 0.001505, 
0, 0,  98.0,  20.01,  0.059, 1.547, 26.08, 0.040362, 0.001273, 0.039487, -0.000020, 0.039310, -0.000369, 0.038927, -0.000584, 0.038565, -0.000674, 0.038190, -0.000691, 0.037828, -0.000636, 0.037500, -0.000471, 0.037201, -0.000147, 0.036997, 0.000432, 0.037045, 0.001542, 
0, 0,  98.0,  20.05,  0.059, 1.547, 26.09, 0.040364, 0.001275, 0.039490, -0.000021, 0.039311, -0.000369, 0.038927, -0.000583, 0.038566, -0.000675, 0.038197, -0.000695, 0.037839, -0.000635, 0.037504, -0.000456, 0.037199, -0.000135, 0.036986, 0.000431, 0.037063, 0.001505, 
0, 0,  98.0,  20.09,  0.059, 1.548, 26.12, 0.040365, 0.001279, 0.039491, -0.000022, 0.039310, -0.000369, 0.038924, -0.000584, 0.038562, -0.000673, 0.038195, -0.000694, 0.037841, -0.000627, 0.037500, -0.000457, 0.037188, -0.000137, 0.036969, 0.000418, 0.037040, 0.001537, 
0, 0,  98.0,  19.99,  0.059, 1.547, 26.06, 0.040367, 0.001281, 0.039494, -0.000024, 0.039313, -0.000369, 0.038929, -0.000586, 0.038569, -0.000674, 0.038200, -0.000694, 0.037842, -0.000629, 0.037502, -0.000451, 0.037183, -0.000154, 0.036994, 0.000400, 0.037055, 0.001494, 
0, 0,  98.0,  20.08,  0.059, 1.547, 26.04, 0.040371, 0.001274, 0.039496, -0.000022, 0.039318, -0.000370, 0.038931, -0.000586, 0.038571, -0.000675, 0.038198, -0.000691, 0.037844, -0.000640, 0.037504, -0.000465, 0.037211, -0.000142, 0.036993, 0.000437, 0.037059, 0.001490, 
0, 0,  98.0,  20.01,  0.059, 1.547, 26.06, 0.040373, 0.001277, 0.039496, -0.000023, 0.039317, -0.000370, 0.038930, -0.000584, 0.038569, -0.000674, 0.038199, -0.000696, 0.037846, -0.000630, 0.037501, -0.000467, 0.037202, -0.000135, 0.036971, 0.000435, 0.037041, 0.001473, 
0, 0,  98.0,  20.06,  0.059, 1.548, 26.05, 0.040374, 0.001279, 0.039499, -0.000025, 0.039318, -0.000371, 0.038931, -0.000585, 0.038571, -0.000677, 0.038204, -0.000697, 0.037845, -0.000630, 0.037504, -0.000462, 0.037189, -0.000146, 0.036986, 0.000404, 0.037073, 0.001508, 
0, 0,  98.0,  20.05,  0.059, 1.546, 25.97, 0.040378, 0.001271, 0.039502, -0.000024, 0.039324, -0.000373, 0.038938, -0.000587, 0.038575, -0.000676, 0.038199, -0.000694, 0.037838, -0.000637, 0.037509, -0.000475, 0.037210, -0.000147, 0.037006, 0.000421, 0.037037, 0.001513, 
0, 0,  98.0,  19.98,  0.059, 1.547, 26.05, 0.040381, 0.001273, 0.039503, -0.000026, 0.039323, -0.000373, 0.038936, -0.000587, 0.038575, -0.000677, 0.038206, -0.000697, 0.037843, -0.000633, 0.037502, -0.000463, 0.037207, -0.000141, 0.036981, 0.000448, 0.037052, 0.001529, 
0, 0,  98.0,  20.08,  0.059, 1.548, 26.01, 0.040382, 0.001276, 0.039505, -0.000025, 0.039324, -0.000373, 0.038936, -0.000586, 0.038573, -0.000676, 0.038204, -0.000694, 0.037847, -0.000637, 0.037509, -0.000458, 0.037193, -0.000141, 0.036983, 0.000419, 0.037052, 0.001505, 
0, 0,  98.0,  19.99,  0.059, 1.546, 26.04, 0.040386, 0.001269, 0.039509, -0.000026, 0.039329, -0.000375, 0.038942, -0.000589, 0.038577, -0.000677, 0.038207, -0.000696, 0.037844, -0.000632, 0.037507, -0.000475, 0.037215, -0.000149, 0.036998, 0.000391, 0.037044, 0.001479, 
0, 0,  98.0,  20.07,  0.059, 1.547, 25.99, 0.040389, 0.001271, 0.039511, -0.000026, 0.039330, -0.000375, 0.038943, -0.000590, 0.038581, -0.000679, 0.038206, -0.000694, 0.037850, -0.000643, 0.037508, -0.000470, 0.037212, -0.000159, 0.036990, 0.000408, 0.037060, 0.001479, 
0, 0,  98.0,  20.04,  0.059, 1.547, 25.96, 0.040391, 0.001274, 0.039513, -0.000028, 0.039329, -0.000375, 0.038941, -0.000589, 0.038578, -0.000676, 0.038209, -0.000697, 0.037848, -0.000639, 0.037515, -0.000473, 0.037214, -0.000156, 0.037004, 0.000437, 0.037053, 0.001518, 
0, 0,  98.0,  19.99,  0.059, 1.547, 25.98, 0.040393, 0.001275, 0.039514, -0.000029, 0.039331, -0.000374, 0.038941, -0.000589, 0.038581, -0.000678, 0.038213, -0.000698, 0.037851, -0.000632, 0.037514, -0.000469, 0.037214, -0.000139, 0.036991, 0.000446, 0.037070, 0.001452, 
0, 0,  98.0,  20.08,  0.059, 1.546, 25.96, 0.040393, 0.001279, 0.039518, -0.000029, 0.039335, -0.000376, 0.038946, -0.000592, 0.038584, -0.000679, 0.038210, -0.000696, 0.037855, -0.000639, 0.037517, -0.000457, 0.037197, -0.000135, 0.036979, 0.000414, 0.037058, 0.001490, 
0, 0,  98.0,  20.00,  0.059, 1.546, 26.00, 0.040396, 0.001281, 0.039523, -0.000030, 0.039340, -0.000376, 0.038952, -0.000593, 0.038587, -0.000679, 0.038219, -0.000698, 0.037853, -0.000631, 0.037513, -0.000456, 0.037187, -0.000161, 0.037003, 0.000390, 0.037061, 0.001479, 
0, 0,  98.0,  20.07,  0.059, 1.548, 25.98, 0.040399, 0.001273, 0.039520, -0.000030, 0.039335, -0.000377, 0.038944, -0.000590, 0.038580, -0.000677, 0.038211, -0.000698, 0.037849, -0.000640, 0.037519, -0.000472, 0.037215, -0.000146, 0.036999, 0.000440, 0.037077, 0.001507, 
0, 0,  98.0,  20.08,  0.059, 1.547, 25.96, 0.040401, 0.001276, 0.039524, -0.000031, 0.039339, -0.000377, 0.038949, -0.000593, 0.038587, -0.000681, 0.038216, -0.000699, 0.037858, -0.000637, 0.037516, -0.000463, 0.037208, -0.000155, 0.036979, 0.000415, 0.037050, 0.001503, 
0, 0,  98.0,  20.01,  0.059, 1.546, 25.96, 0.040403, 0.001278, 0.039528, -0.000031, 0.039343, -0.000377, 0.038954, -0.000593, 0.038591, -0.000681, 0.038218, -0.000698, 0.037859, -0.000639, 0.037519, -0.000463, 0.037193, -0.000150, 0.036994, 0.000389, 0.037074, 0.001484, 
0, 0,  98.0,  20.08,  0.059, 1.547, 25.99, 0.040407, 0.001272, 0.039528, -0.000031, 0.039342, -0.000379, 0.038951, -0.000592, 0.038587, -0.000680, 0.038218, -0.000698, 0.037859, -0.000640, 0.037517, -0.000468, 0.037220, -0.000157, 0.037006, 0.000406, 0.037054, 0.001484, 
0, 0,  98.0,  19.98,  0.059, 1.547, 26.00, 0.040409, 0.001273, 0.039529, -0.000033, 0.039342, -0.000380, 0.038951, -0.000593, 0.038589, -0.000681, 0.038221, -0.000700, 0.037858, -0.000636, 0.037520, -0.000468, 0.037214, -0.000162, 0.036982, 0.000415, 0.037060, 0.001456, 
0, 0,  98.0,  20.07,  0.059, 1.546, 25.97, 0.040410, 0.001276, 0.039532, -0.000033, 0.039347, -0.000380, 0.038956, -0.000595, 0.038594, -0.000682, 0.038219, -0.000699, 0.037862, -0.000642, 0.037519, -0.000460, 0.037208, -0.000146, 0.036986, 0.000407, 0.037063, 0.001474, 
0, 0,  98.0,  20.08,  0.059, 1.546, 25.96, 0.040415, 0.001268, 0.039534, -0.000033, 0.039348, -0.000381, 0.038957, -0.000593, 0.038594, -0.000682, 0.038223, -0.000701, 0.037858, -0.000641, 0.037519, -0.000469, 0.037225, -0.000169, 0.037004, 0.000415, 0.037048, 0.001502, 
