Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.71,  0.066, 1.664, 23.69, 0.040987, 0.000398, 0.040633, 0.000614, 0.040699, 0.000060, 0.040529, -0.000263, 0.040292, -0.000543, 0.039929, -0.000749, 0.039464, -0.000799, 0.038980, -0.000698, 0.038568, -0.000423, 0.038234, 0.000173, 0.038231, 0.001274, 
0, 0,  98.0,  21.70,  0.066, 1.666, 23.83, 0.040799, 0.001608, 0.040546, 0.000460, 0.040597, 0.000050, 0.040514, -0.000297, 0.040287, -0.000543, 0.039921, -0.000737, 0.039463, -0.000818, 0.039002, -0.000702, 0.038563, -0.000413, 0.038217, 0.000151, 0.038247, 0.001254, 
0, 0,  98.0,  21.70,  0.066, 1.665, 23.96, 0.041435, 0.001528, 0.040660, 0.000273, 0.040671, -0.000022, 0.040505, -0.000291, 0.040290, -0.000545, 0.039923, -0.000752, 0.039465, -0.000813, 0.038997, -0.000698, 0.038551, -0.000420, 0.038212, 0.000118, 0.038237, 0.001215, 
0, 0,  98.0,  21.59,  0.066, 1.665, 23.97, 0.041435, 0.001523, 0.040659, 0.000276, 0.040672, -0.000023, 0.040508, -0.000291, 0.040292, -0.000545, 0.039918, -0.000750, 0.039455, -0.000816, 0.039000, -0.000717, 0.038570, -0.000441, 0.038236, 0.000108, 0.038216, 0.001231, 
0, 0,  98.0,  21.68,  0.066, 1.665, 24.02, 0.041433, 0.001526, 0.040658, 0.000276, 0.040668, -0.000023, 0.040502, -0.000291, 0.040286, -0.000544, 0.039918, -0.000753, 0.039457, -0.000822, 0.039000, -0.000719, 0.038560, -0.000431, 0.038218, 0.000148, 0.038234, 0.001196, 
0, 0,  98.0,  21.67,  0.066, 1.666, 24.13, 0.041430, 0.001529, 0.040657, 0.000275, 0.040667, -0.000022, 0.040502, -0.000291, 0.040285, -0.000543, 0.039920, -0.000754, 0.039457, -0.000817, 0.038999, -0.000707, 0.038552, -0.000433, 0.038207, 0.000107, 0.038200, 0.001168, 
0, 0,  98.0,  21.69,  0.066, 1.665, 24.23, 0.041430, 0.001531, 0.040659, 0.000275, 0.040669, -0.000022, 0.040505, -0.000292, 0.040291, -0.000547, 0.039918, -0.000753, 0.039463, -0.000815, 0.038990, -0.000715, 0.038546, -0.000433, 0.038220, 0.000116, 0.038243, 0.001196, 
0, 0,  98.0,  21.68,  0.066, 1.665, 24.27, 0.041432, 0.001524, 0.040656, 0.000276, 0.040669, -0.000022, 0.040505, -0.000289, 0.040290, -0.000546, 0.039922, -0.000754, 0.039457, -0.000816, 0.038993, -0.000720, 0.038560, -0.000453, 0.038207, 0.000110, 0.038212, 0.001174, 
0, 0,  98.0,  21.59,  0.066, 1.666, 24.34, 0.041430, 0.001526, 0.040657, 0.000276, 0.040666, -0.000023, 0.040499, -0.000289, 0.040282, -0.000544, 0.039916, -0.000753, 0.039453, -0.000819, 0.038999, -0.000721, 0.038576, -0.000454, 0.038221, 0.000099, 0.038212, 0.001196, 
0, 0,  98.0,  21.68,  0.066, 1.665, 24.40, 0.041429, 0.001529, 0.040658, 0.000275, 0.040667, -0.000023, 0.040502, -0.000291, 0.040288, -0.000546, 0.039923, -0.000754, 0.039467, -0.000822, 0.038999, -0.000705, 0.038547, -0.000435, 0.038220, 0.000106, 0.038231, 0.001164, 
0, 0,  98.0,  21.62,  0.066, 1.665, 24.47, 0.041432, 0.001522, 0.040658, 0.000277, 0.040670, -0.000023, 0.040506, -0.000289, 0.040291, -0.000545, 0.039918, -0.000751, 0.039462, -0.000825, 0.039000, -0.000722, 0.038570, -0.000439, 0.038231, 0.000116, 0.038201, 0.001147, 
0, 0,  98.0,  21.59,  0.066, 1.665, 24.51, 0.041432, 0.001525, 0.040658, 0.000276, 0.040668, -0.000022, 0.040502, -0.000290, 0.040287, -0.000544, 0.039922, -0.000752, 0.039465, -0.000823, 0.039004, -0.000716, 0.038564, -0.000436, 0.038212, 0.000121, 0.038227, 0.001159, 
0, 0,  98.0,  21.69,  0.066, 1.666, 24.56, 0.041429, 0.001528, 0.040655, 0.000276, 0.040666, -0.000021, 0.040499, -0.000290, 0.040286, -0.000543, 0.039922, -0.000753, 0.039463, -0.000822, 0.039002, -0.000716, 0.038546, -0.000439, 0.038206, 0.000072, 0.038200, 0.001129, 
0, 0,  98.0,  21.69,  0.066, 1.665, 24.64, 0.041431, 0.001520, 0.040656, 0.000277, 0.040669, -0.000022, 0.040506, -0.000291, 0.040290, -0.000544, 0.039917, -0.000753, 0.039456, -0.000817, 0.038993, -0.000723, 0.038571, -0.000449, 0.038226, 0.000068, 0.038194, 0.001131, 
0, 0,  98.0,  21.68,  0.066, 1.665, 24.72, 0.041429, 0.001523, 0.040655, 0.000277, 0.040667, -0.000021, 0.040503, -0.000289, 0.040289, -0.000545, 0.039921, -0.000755, 0.039460, -0.000818, 0.038994, -0.000724, 0.038565, -0.000443, 0.038213, 0.000116, 0.038219, 0.001128, 
0, 0,  98.0,  21.68,  0.066, 1.667, 24.76, 0.041428, 0.001527, 0.040654, 0.000276, 0.040665, -0.000021, 0.040497, -0.000288, 0.040282, -0.000542, 0.039916, -0.000751, 0.039468, -0.000821, 0.039002, -0.000713, 0.038560, -0.000441, 0.038205, 0.000100, 0.038187, 0.001148, 
0, 0,  98.0,  21.60,  0.066, 1.666, 24.81, 0.041427, 0.001529, 0.040655, 0.000276, 0.040665, -0.000022, 0.040500, -0.000290, 0.040287, -0.000546, 0.039922, -0.000753, 0.039466, -0.000823, 0.038998, -0.000707, 0.038543, -0.000446, 0.038217, 0.000082, 0.038222, 0.001118, 
0, 0,  98.0,  21.69,  0.066, 1.665, 24.85, 0.041428, 0.001522, 0.040654, 0.000278, 0.040667, -0.000022, 0.040502, -0.000289, 0.040288, -0.000545, 0.039916, -0.000752, 0.039460, -0.000824, 0.039002, -0.000724, 0.038567, -0.000449, 0.038228, 0.000102, 0.038194, 0.001098, 
0, 0,  98.0,  21.59,  0.066, 1.666, 24.88, 0.041426, 0.001524, 0.040652, 0.000277, 0.040664, -0.000020, 0.040498, -0.000287, 0.040286, -0.000542, 0.039920, -0.000753, 0.039460, -0.000824, 0.039002, -0.000723, 0.038559, -0.000451, 0.038205, 0.000094, 0.038197, 0.001145, 
0, 0,  98.0,  21.68,  0.066, 1.666, 24.89, 0.041425, 0.001528, 0.040651, 0.000276, 0.040661, -0.000021, 0.040496, -0.000289, 0.040282, -0.000541, 0.039920, -0.000751, 0.039462, -0.000822, 0.038999, -0.000714, 0.038548, -0.000449, 0.038209, 0.000064, 0.038206, 0.001118, 
0, 0,  98.0,  21.60,  0.066, 1.665, 24.97, 0.041426, 0.001520, 0.040652, 0.000279, 0.040666, -0.000022, 0.040503, -0.000288, 0.040288, -0.000544, 0.039915, -0.000750, 0.039461, -0.000824, 0.039001, -0.000722, 0.038570, -0.000458, 0.038228, 0.000081, 0.038176, 0.001132, 
0, 0,  98.0,  21.61,  0.066, 1.665, 25.01, 0.041425, 0.001522, 0.040651, 0.000278, 0.040663, -0.000021, 0.040500, -0.000289, 0.040287, -0.000542, 0.039920, -0.000752, 0.039458, -0.000817, 0.039004, -0.000716, 0.038566, -0.000448, 0.038209, 0.000086, 0.038219, 0.001091, 
0, 0,  98.0,  21.68,  0.066, 1.667, 25.01, 0.041423, 0.001527, 0.040649, 0.000277, 0.040660, -0.000020, 0.040494, -0.000287, 0.040279, -0.000540, 0.039914, -0.000749, 0.039458, -0.000822, 0.039002, -0.000715, 0.038553, -0.000443, 0.038203, 0.000075, 0.038182, 0.001128, 
0, 0,  98.0,  21.68,  0.066, 1.666, 25.06, 0.041421, 0.001529, 0.040649, 0.000277, 0.040660, -0.000019, 0.040495, -0.000287, 0.040283, -0.000541, 0.039920, -0.000751, 0.039468, -0.000817, 0.038997, -0.000707, 0.038548, -0.000461, 0.038230, 0.000068, 0.038195, 0.001134, 
0, 0,  98.0,  21.67,  0.066, 1.666, 25.11, 0.041423, 0.001521, 0.040649, 0.000278, 0.040662, -0.000021, 0.040499, -0.000288, 0.040286, -0.000542, 0.039915, -0.000750, 0.039456, -0.000816, 0.038999, -0.000724, 0.038569, -0.000460, 0.038224, 0.000069, 0.038203, 0.001044, 
0, 0,  98.0,  21.68,  0.066, 1.666, 25.15, 0.041422, 0.001525, 0.040649, 0.000278, 0.040659, -0.000021, 0.040496, -0.000288, 0.040282, -0.000540, 0.039919, -0.000750, 0.039459, -0.000818, 0.039003, -0.000714, 0.038557, -0.000448, 0.038205, 0.000071, 0.038186, 0.001077, 
0, 0,  98.0,  21.68,  0.066, 1.667, 25.17, 0.041421, 0.001528, 0.040646, 0.000277, 0.040657, -0.000019, 0.040492, -0.000288, 0.040280, -0.000541, 0.039918, -0.000748, 0.039464, -0.000818, 0.039000, -0.000714, 0.038551, -0.000445, 0.038221, 0.000069, 0.038222, 0.001099, 
0, 0,  98.0,  21.67,  0.066, 1.665, 25.18, 0.041422, 0.001520, 0.040647, 0.000279, 0.040660, -0.000020, 0.040497, -0.000287, 0.040284, -0.000543, 0.039913, -0.000749, 0.039457, -0.000824, 0.038999, -0.000730, 0.038572, -0.000459, 0.038228, 0.000081, 0.038193, 0.001093, 
0, 0,  98.0,  21.58,  0.066, 1.665, 25.15, 0.041419, 0.001523, 0.040644, 0.000279, 0.040658, -0.000020, 0.040495, -0.000286, 0.040282, -0.000543, 0.039916, -0.000751, 0.039457, -0.000823, 0.038998, -0.000725, 0.038565, -0.000465, 0.038224, 0.000053, 0.038199, 0.001116, 
0, 0,  98.0,  21.67,  0.066, 1.667, 25.16, 0.041416, 0.001524, 0.040642, 0.000278, 0.040651, -0.000019, 0.040486, -0.000286, 0.040274, -0.000539, 0.039910, -0.000749, 0.039454, -0.000818, 0.038993, -0.000731, 0.038566, -0.000455, 0.038222, 0.000078, 0.038185, 0.001014, 
0, 0,  98.0,  21.59,  0.066, 1.666, 25.12, 0.041412, 0.001529, 0.040640, 0.000277, 0.040652, -0.000018, 0.040488, -0.000286, 0.040275, -0.000541, 0.039914, -0.000750, 0.039457, -0.000821, 0.038995, -0.000717, 0.038553, -0.000465, 0.038197, 0.000065, 0.038171, 0.001077, 
0, 0,  98.0,  21.65,  0.066, 1.666, 25.13, 0.041409, 0.001531, 0.040640, 0.000277, 0.040651, -0.000018, 0.040488, -0.000287, 0.040278, -0.000540, 0.039910, -0.000749, 0.039455, -0.000816, 0.038994, -0.000716, 0.038542, -0.000470, 0.038211, 0.000027, 0.038199, 0.001034, 
0, 0,  98.0,  21.64,  0.066, 1.666, 25.13, 0.041410, 0.001523, 0.040635, 0.000279, 0.040647, -0.000019, 0.040483, -0.000285, 0.040272, -0.000538, 0.039911, -0.000751, 0.039450, -0.000819, 0.038991, -0.000725, 0.038565, -0.000473, 0.038217, 0.000049, 0.038168, 0.001022, 
0, 0,  98.0,  21.56,  0.066, 1.667, 25.12, 0.041407, 0.001526, 0.040633, 0.000278, 0.040644, -0.000019, 0.040480, -0.000285, 0.040268, -0.000538, 0.039910, -0.000749, 0.039451, -0.000815, 0.038990, -0.000723, 0.038555, -0.000452, 0.038194, 0.000061, 0.038190, 0.001055, 
0, 0,  98.0,  21.67,  0.066, 1.666, 25.09, 0.041403, 0.001529, 0.040633, 0.000277, 0.040643, -0.000019, 0.040482, -0.000286, 0.040271, -0.000540, 0.039906, -0.000749, 0.039449, -0.000817, 0.038994, -0.000715, 0.038542, -0.000464, 0.038190, 0.000034, 0.038170, 0.001011, 
0, 0,  98.0,  21.58,  0.066, 1.666, 25.10, 0.041405, 0.001521, 0.040631, 0.000279, 0.040643, -0.000020, 0.040481, -0.000284, 0.040270, -0.000540, 0.039904, -0.000748, 0.039446, -0.000824, 0.038990, -0.000729, 0.038565, -0.000467, 0.038219, 0.000053, 0.038180, 0.001043, 
