Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.25,  0.056, 1.636, 25.45, 0.034718, 0.001370, 0.034098, 0.000373, 0.034156, 0.000169, 0.034097, 0.000028, 0.034053, -0.000082, 0.033960, -0.000174, 0.033804, -0.000197, 0.033634, -0.000092, 0.033485, 0.000189, 0.033445, 0.000742, 0.033731, 0.001686, 
0, 0,  98.0,  21.20,  0.056, 1.637, 25.40, 0.034718, 0.001374, 0.034099, 0.000373, 0.034156, 0.000169, 0.034096, 0.000027, 0.034052, -0.000081, 0.033956, -0.000173, 0.033807, -0.000194, 0.033637, -0.000085, 0.033475, 0.000188, 0.033427, 0.000732, 0.033726, 0.001682, 
0, 0,  98.0,  21.26,  0.056, 1.637, 25.40, 0.034718, 0.001376, 0.034101, 0.000372, 0.034157, 0.000170, 0.034098, 0.000027, 0.034057, -0.000083, 0.033961, -0.000173, 0.033816, -0.000198, 0.033638, -0.000082, 0.033463, 0.000198, 0.033442, 0.000726, 0.033749, 0.001722, 
0, 0,  98.0,  21.26,  0.056, 1.636, 25.41, 0.034720, 0.001370, 0.034099, 0.000373, 0.034159, 0.000170, 0.034097, 0.000028, 0.034056, -0.000082, 0.033957, -0.000172, 0.033808, -0.000201, 0.033639, -0.000099, 0.033488, 0.000197, 0.033453, 0.000756, 0.033721, 0.001725, 
0, 0,  98.0,  21.17,  0.056, 1.637, 25.33, 0.034720, 0.001372, 0.034100, 0.000372, 0.034157, 0.000170, 0.034097, 0.000027, 0.034055, -0.000082, 0.033959, -0.000172, 0.033809, -0.000201, 0.033642, -0.000095, 0.033478, 0.000199, 0.033429, 0.000749, 0.033732, 0.001765, 
0, 0,  98.0,  21.24,  0.056, 1.638, 25.35, 0.034719, 0.001374, 0.034101, 0.000372, 0.034159, 0.000170, 0.034097, 0.000027, 0.034057, -0.000081, 0.033963, -0.000174, 0.033816, -0.000191, 0.033634, -0.000091, 0.033470, 0.000203, 0.033435, 0.000731, 0.033742, 0.001706, 
0, 0,  98.0,  21.19,  0.056, 1.636, 25.33, 0.034722, 0.001368, 0.034101, 0.000374, 0.034159, 0.000168, 0.034100, 0.000029, 0.034058, -0.000084, 0.033957, -0.000171, 0.033812, -0.000205, 0.033641, -0.000096, 0.033494, 0.000194, 0.033461, 0.000736, 0.033720, 0.001682, 
0, 0,  98.0,  21.26,  0.056, 1.636, 25.44, 0.034722, 0.001371, 0.034101, 0.000373, 0.034159, 0.000169, 0.034099, 0.000028, 0.034058, -0.000083, 0.033962, -0.000171, 0.033813, -0.000204, 0.033642, -0.000092, 0.033487, 0.000205, 0.033445, 0.000745, 0.033750, 0.001696, 
0, 0,  98.0,  21.26,  0.056, 1.637, 25.55, 0.034721, 0.001374, 0.034102, 0.000372, 0.034160, 0.000170, 0.034099, 0.000027, 0.034055, -0.000082, 0.033959, -0.000174, 0.033817, -0.000195, 0.033636, -0.000083, 0.033475, 0.000196, 0.033428, 0.000719, 0.033721, 0.001699, 
0, 0,  98.0,  21.26,  0.056, 1.637, 25.54, 0.034720, 0.001376, 0.034103, 0.000371, 0.034160, 0.000170, 0.034100, 0.000027, 0.034060, -0.000082, 0.033963, -0.000176, 0.033816, -0.000193, 0.033638, -0.000085, 0.033470, 0.000191, 0.033450, 0.000731, 0.033755, 0.001717, 
