Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  21.36,  0.060, 1.648, 25.73, 0.037281, 0.001432, 0.036601, 0.000341, 0.036641, 0.000105, 0.036544, -0.000081, 0.036440, -0.000237, 0.036249, -0.000361, 0.036002, -0.000381, 0.035761, -0.000257, 0.035549, 0.000019, 0.035430, 0.000514, 0.035633, 0.001415, 
0, 0,  98.0,  21.37,  0.060, 1.646, 25.75, 0.037280, 0.001435, 0.036602, 0.000340, 0.036643, 0.000106, 0.036547, -0.000080, 0.036442, -0.000240, 0.036250, -0.000364, 0.036005, -0.000375, 0.035755, -0.000252, 0.035542, 0.000012, 0.035434, 0.000492, 0.035632, 0.001396, 
0, 0,  98.0,  21.29,  0.060, 1.646, 25.69, 0.037281, 0.001428, 0.036601, 0.000341, 0.036642, 0.000104, 0.036546, -0.000080, 0.036442, -0.000236, 0.036250, -0.000362, 0.035994, -0.000379, 0.035758, -0.000265, 0.035558, -0.000011, 0.035449, 0.000478, 0.035613, 0.001357, 
0, 0,  98.0,  21.36,  0.060, 1.647, 25.70, 0.037281, 0.001431, 0.036601, 0.000341, 0.036641, 0.000105, 0.036544, -0.000081, 0.036439, -0.000237, 0.036247, -0.000361, 0.035997, -0.000382, 0.035761, -0.000262, 0.035551, 0.000014, 0.035436, 0.000511, 0.035650, 0.001411, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.66, 0.037280, 0.001434, 0.036602, 0.000341, 0.036643, 0.000106, 0.036544, -0.000080, 0.036442, -0.000239, 0.036250, -0.000359, 0.036001, -0.000386, 0.035761, -0.000253, 0.035542, 0.000013, 0.035423, 0.000486, 0.035619, 0.001371, 
0, 0,  98.0,  21.36,  0.060, 1.646, 25.72, 0.037279, 0.001437, 0.036602, 0.000341, 0.036644, 0.000106, 0.036547, -0.000080, 0.036444, -0.000239, 0.036249, -0.000363, 0.036003, -0.000377, 0.035758, -0.000259, 0.035546, 0.000014, 0.035426, 0.000503, 0.035640, 0.001411, 
0, 0,  98.0,  21.35,  0.060, 1.645, 25.66, 0.037278, 0.001439, 0.036605, 0.000340, 0.036646, 0.000106, 0.036550, -0.000081, 0.036443, -0.000239, 0.036254, -0.000360, 0.036005, -0.000377, 0.035752, -0.000248, 0.035533, -0.000016, 0.035447, 0.000509, 0.035635, 0.001383, 
0, 0,  98.0,  21.28,  0.060, 1.647, 25.66, 0.037280, 0.001431, 0.036600, 0.000340, 0.036641, 0.000105, 0.036544, -0.000081, 0.036439, -0.000237, 0.036249, -0.000361, 0.036002, -0.000383, 0.035761, -0.000262, 0.035542, 0.000015, 0.035425, 0.000492, 0.035619, 0.001422, 
0, 0,  98.0,  21.32,  0.060, 1.646, 25.72, 0.037279, 0.001435, 0.036602, 0.000341, 0.036642, 0.000105, 0.036545, -0.000081, 0.036442, -0.000237, 0.036248, -0.000363, 0.036005, -0.000374, 0.035758, -0.000253, 0.035535, 0.000010, 0.035441, 0.000484, 0.035642, 0.001350, 
0, 0,  98.0,  21.36,  0.060, 1.646, 25.68, 0.037280, 0.001429, 0.036600, 0.000342, 0.036640, 0.000105, 0.036545, -0.000081, 0.036442, -0.000237, 0.036249, -0.000361, 0.036000, -0.000378, 0.035756, -0.000263, 0.035556, -0.000002, 0.035450, 0.000479, 0.035616, 0.001339, 
0, 0,  98.0,  21.36,  0.060, 1.647, 25.70, 0.037279, 0.001431, 0.036598, 0.000341, 0.036639, 0.000105, 0.036542, -0.000080, 0.036437, -0.000238, 0.036245, -0.000359, 0.036003, -0.000384, 0.035761, -0.000259, 0.035550, 0.000019, 0.035426, 0.000503, 0.035633, 0.001408, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.70, 0.037278, 0.001434, 0.036599, 0.000341, 0.036640, 0.000106, 0.036543, -0.000080, 0.036440, -0.000238, 0.036249, -0.000361, 0.036005, -0.000382, 0.035760, -0.000251, 0.035536, 0.000008, 0.035433, 0.000484, 0.035634, 0.001332, 
0, 0,  98.0,  21.28,  0.060, 1.646, 25.66, 0.037280, 0.001427, 0.036598, 0.000343, 0.036642, 0.000105, 0.036546, -0.000079, 0.036442, -0.000238, 0.036244, -0.000359, 0.035992, -0.000385, 0.035759, -0.000272, 0.035557, -0.000000, 0.035450, 0.000497, 0.035620, 0.001392, 
0, 0,  98.0,  21.33,  0.060, 1.646, 25.69, 0.037279, 0.001429, 0.036598, 0.000341, 0.036641, 0.000106, 0.036546, -0.000080, 0.036441, -0.000237, 0.036250, -0.000363, 0.035997, -0.000379, 0.035756, -0.000261, 0.035554, 0.000007, 0.035437, 0.000479, 0.035650, 0.001350, 
0, 0,  98.0,  21.33,  0.060, 1.647, 25.72, 0.037278, 0.001433, 0.036599, 0.000341, 0.036640, 0.000105, 0.036542, -0.000080, 0.036438, -0.000238, 0.036247, -0.000362, 0.036002, -0.000375, 0.035756, -0.000262, 0.035545, 0.000014, 0.035424, 0.000492, 0.035627, 0.001385, 
0, 0,  98.0,  21.25,  0.060, 1.646, 25.71, 0.037277, 0.001435, 0.036601, 0.000341, 0.036640, 0.000106, 0.036543, -0.000081, 0.036441, -0.000237, 0.036248, -0.000363, 0.036005, -0.000374, 0.035752, -0.000255, 0.035533, 0.000005, 0.035446, 0.000485, 0.035637, 0.001390, 
0, 0,  98.0,  21.35,  0.060, 1.646, 25.65, 0.037279, 0.001428, 0.036599, 0.000342, 0.036640, 0.000106, 0.036543, -0.000079, 0.036441, -0.000239, 0.036247, -0.000359, 0.035999, -0.000382, 0.035758, -0.000264, 0.035555, 0.000009, 0.035449, 0.000512, 0.035624, 0.001379, 
0, 0,  98.0,  21.26,  0.060, 1.646, 25.66, 0.037278, 0.001432, 0.036598, 0.000342, 0.036640, 0.000105, 0.036541, -0.000080, 0.036437, -0.000235, 0.036246, -0.000361, 0.036001, -0.000379, 0.035759, -0.000257, 0.035541, 0.000001, 0.035419, 0.000483, 0.035620, 0.001362, 
0, 0,  98.0,  21.34,  0.060, 1.647, 25.67, 0.037277, 0.001434, 0.036598, 0.000340, 0.036639, 0.000105, 0.036543, -0.000080, 0.036439, -0.000238, 0.036249, -0.000360, 0.036005, -0.000382, 0.035760, -0.000249, 0.035532, 0.000005, 0.035439, 0.000477, 0.035638, 0.001350, 
0, 0,  98.0,  21.32,  0.060, 1.646, 25.62, 0.037279, 0.001427, 0.036597, 0.000342, 0.036640, 0.000106, 0.036544, -0.000080, 0.036440, -0.000237, 0.036243, -0.000359, 0.035994, -0.000382, 0.035760, -0.000268, 0.035557, 0.000007, 0.035447, 0.000504, 0.035615, 0.001409, 
0, 0,  98.0,  21.26,  0.060, 1.646, 25.64, 0.037277, 0.001430, 0.036598, 0.000342, 0.036639, 0.000105, 0.036544, -0.000080, 0.036438, -0.000237, 0.036248, -0.000364, 0.035993, -0.000380, 0.035759, -0.000262, 0.035547, 0.000003, 0.035431, 0.000487, 0.035637, 0.001365, 
0, 0,  98.0,  21.35,  0.060, 1.647, 25.70, 0.037276, 0.001433, 0.036597, 0.000341, 0.036637, 0.000105, 0.036540, -0.000080, 0.036435, -0.000237, 0.036245, -0.000361, 0.036001, -0.000375, 0.035756, -0.000261, 0.035536, 0.000012, 0.035429, 0.000484, 0.035621, 0.001387, 
0, 0,  98.0,  21.26,  0.060, 1.645, 25.72, 0.037278, 0.001426, 0.036596, 0.000342, 0.036639, 0.000105, 0.036544, -0.000079, 0.036440, -0.000239, 0.036244, -0.000360, 0.035999, -0.000381, 0.035754, -0.000263, 0.035554, -0.000011, 0.035448, 0.000491, 0.035634, 0.001405, 
0, 0,  98.0,  21.33,  0.060, 1.646, 25.67, 0.037277, 0.001428, 0.036596, 0.000343, 0.036639, 0.000106, 0.036542, -0.000078, 0.036440, -0.000238, 0.036247, -0.000359, 0.036002, -0.000385, 0.035760, -0.000264, 0.035552, 0.000013, 0.035437, 0.000501, 0.035646, 0.001355, 
0, 0,  98.0,  21.28,  0.060, 1.646, 25.69, 0.037275, 0.001432, 0.036595, 0.000341, 0.036636, 0.000106, 0.036539, -0.000079, 0.036435, -0.000238, 0.036243, -0.000362, 0.035999, -0.000376, 0.035755, -0.000262, 0.035545, 0.000014, 0.035426, 0.000497, 0.035605, 0.001378, 
0, 0,  98.0,  21.28,  0.060, 1.647, 25.69, 0.037274, 0.001434, 0.036596, 0.000341, 0.036636, 0.000106, 0.036539, -0.000080, 0.036436, -0.000239, 0.036246, -0.000361, 0.036002, -0.000377, 0.035754, -0.000251, 0.035537, -0.000008, 0.035440, 0.000461, 0.035645, 0.001396, 
0, 0,  98.0,  21.35,  0.060, 1.645, 25.68, 0.037276, 0.001427, 0.036596, 0.000343, 0.036637, 0.000105, 0.036541, -0.000080, 0.036437, -0.000238, 0.036241, -0.000357, 0.035989, -0.000385, 0.035752, -0.000272, 0.035550, -0.000005, 0.035424, 0.000486, 0.035624, 0.001375, 
