Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  22.06,  0.058, 1.703, 23.77, 0.034943, 0.001360, 0.034316, 0.000353, 0.034367, 0.000160, 0.034303, 0.000027, 0.034266, -0.000071, 0.034179, -0.000151, 0.034056, -0.000175, 0.033884, -0.000076, 0.033720, 0.000177, 0.033707, 0.000673, 0.034050, 0.001573, 
0, 0,  98.0,  22.15,  0.058, 1.703, 23.77, 0.034947, 0.001353, 0.034315, 0.000354, 0.034367, 0.000159, 0.034304, 0.000027, 0.034265, -0.000070, 0.034184, -0.000152, 0.034046, -0.000176, 0.033889, -0.000089, 0.033746, 0.000169, 0.033722, 0.000684, 0.034031, 0.001560, 
0, 0,  98.0,  22.06,  0.058, 1.704, 23.73, 0.034946, 0.001356, 0.034316, 0.000353, 0.034368, 0.000160, 0.034304, 0.000027, 0.034262, -0.000070, 0.034180, -0.000153, 0.034050, -0.000184, 0.033890, -0.000093, 0.033739, 0.000185, 0.033690, 0.000699, 0.034029, 0.001639, 
0, 0,  98.0,  22.14,  0.058, 1.704, 23.76, 0.034947, 0.001358, 0.034319, 0.000353, 0.034369, 0.000159, 0.034307, 0.000028, 0.034267, -0.000071, 0.034186, -0.000154, 0.034049, -0.000178, 0.033892, -0.000082, 0.033725, 0.000160, 0.033703, 0.000649, 0.034040, 0.001540, 
0, 0,  98.0,  22.08,  0.058, 1.703, 23.76, 0.034949, 0.001351, 0.034317, 0.000355, 0.034368, 0.000159, 0.034307, 0.000027, 0.034267, -0.000070, 0.034182, -0.000154, 0.034045, -0.000182, 0.033894, -0.000096, 0.033750, 0.000164, 0.033730, 0.000660, 0.034015, 0.001597, 
0, 0,  98.0,  22.07,  0.058, 1.703, 23.74, 0.034950, 0.001353, 0.034318, 0.000354, 0.034369, 0.000159, 0.034306, 0.000026, 0.034266, -0.000071, 0.034184, -0.000154, 0.034051, -0.000188, 0.033898, -0.000094, 0.033742, 0.000165, 0.033707, 0.000698, 0.034044, 0.001587, 
0, 0,  98.0,  22.15,  0.058, 1.705, 23.77, 0.034949, 0.001357, 0.034319, 0.000353, 0.034369, 0.000159, 0.034307, 0.000026, 0.034268, -0.000071, 0.034185, -0.000155, 0.034057, -0.000184, 0.033892, -0.000087, 0.033735, 0.000175, 0.033697, 0.000668, 0.034018, 0.001565, 
0, 0,  98.0,  22.06,  0.058, 1.703, 23.81, 0.034949, 0.001358, 0.034321, 0.000354, 0.034373, 0.000160, 0.034310, 0.000027, 0.034271, -0.000071, 0.034184, -0.000154, 0.034061, -0.000184, 0.033888, -0.000078, 0.033719, 0.000170, 0.033719, 0.000672, 0.034036, 0.001589, 
0, 0,  98.0,  22.15,  0.058, 1.703, 23.83, 0.034952, 0.001352, 0.034320, 0.000355, 0.034372, 0.000160, 0.034308, 0.000027, 0.034270, -0.000072, 0.034188, -0.000154, 0.034056, -0.000184, 0.033890, -0.000090, 0.033751, 0.000178, 0.033715, 0.000694, 0.034048, 0.001541, 
0, 0,  98.0,  22.07,  0.058, 1.704, 23.87, 0.034952, 0.001355, 0.034322, 0.000354, 0.034373, 0.000159, 0.034309, 0.000027, 0.034269, -0.000073, 0.034185, -0.000156, 0.034058, -0.000186, 0.033895, -0.000089, 0.033736, 0.000178, 0.033699, 0.000672, 0.034020, 0.001570, 
0, 0,  98.0,  22.09,  0.058, 1.704, 23.83, 0.034952, 0.001357, 0.034324, 0.000353, 0.034375, 0.000159, 0.034312, 0.000026, 0.034274, -0.000071, 0.034191, -0.000156, 0.034055, -0.000185, 0.033898, -0.000088, 0.033725, 0.000172, 0.033710, 0.000637, 0.034040, 0.001569, 
0, 0,  98.0,  22.15,  0.058, 1.703, 23.86, 0.034956, 0.001350, 0.034324, 0.000355, 0.034375, 0.000159, 0.034314, 0.000027, 0.034274, -0.000071, 0.034189, -0.000155, 0.034050, -0.000185, 0.033900, -0.000109, 0.033755, 0.000151, 0.033724, 0.000656, 0.034016, 0.001548, 
0, 0,  98.0,  22.05,  0.058, 1.704, 23.90, 0.034957, 0.001352, 0.034325, 0.000354, 0.034375, 0.000159, 0.034313, 0.000026, 0.034274, -0.000071, 0.034190, -0.000155, 0.034058, -0.000183, 0.033898, -0.000087, 0.033747, 0.000173, 0.033707, 0.000655, 0.034026, 0.001553, 
0, 0,  98.0,  22.14,  0.058, 1.705, 23.92, 0.034957, 0.001355, 0.034328, 0.000354, 0.034378, 0.000159, 0.034315, 0.000026, 0.034275, -0.000072, 0.034193, -0.000155, 0.034065, -0.000179, 0.033894, -0.000089, 0.033744, 0.000177, 0.033713, 0.000665, 0.034039, 0.001552, 
0, 0,  98.0,  22.07,  0.058, 1.703, 23.92, 0.034961, 0.001348, 0.034327, 0.000355, 0.034378, 0.000159, 0.034317, 0.000027, 0.034278, -0.000072, 0.034190, -0.000154, 0.034064, -0.000190, 0.033898, -0.000098, 0.033765, 0.000165, 0.033722, 0.000671, 0.034026, 0.001538, 
0, 0,  98.0,  22.12,  0.058, 1.703, 24.02, 0.034961, 0.001351, 0.034330, 0.000354, 0.034380, 0.000160, 0.034318, 0.000027, 0.034281, -0.000071, 0.034197, -0.000155, 0.034065, -0.000181, 0.033899, -0.000087, 0.033753, 0.000163, 0.033725, 0.000694, 0.034060, 0.001557, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.09, 0.034962, 0.001354, 0.034331, 0.000353, 0.034382, 0.000160, 0.034318, 0.000026, 0.034279, -0.000071, 0.034195, -0.000156, 0.034068, -0.000179, 0.033900, -0.000089, 0.033749, 0.000173, 0.033710, 0.000646, 0.034024, 0.001553, 
0, 0,  98.0,  22.06,  0.058, 1.704, 24.07, 0.034963, 0.001356, 0.034334, 0.000353, 0.034385, 0.000159, 0.034323, 0.000027, 0.034284, -0.000072, 0.034201, -0.000155, 0.034068, -0.000189, 0.033905, -0.000086, 0.033740, 0.000162, 0.033729, 0.000646, 0.034044, 0.001561, 
0, 0,  98.0,  22.15,  0.058, 1.704, 24.20, 0.034966, 0.001350, 0.034334, 0.000355, 0.034386, 0.000159, 0.034324, 0.000028, 0.034285, -0.000071, 0.034197, -0.000156, 0.034062, -0.000188, 0.033904, -0.000111, 0.033760, 0.000153, 0.033713, 0.000658, 0.034043, 0.001534, 
0, 0,  98.0,  22.04,  0.058, 1.704, 24.35, 0.034967, 0.001351, 0.034336, 0.000354, 0.034388, 0.000159, 0.034325, 0.000027, 0.034286, -0.000072, 0.034201, -0.000156, 0.034069, -0.000191, 0.033911, -0.000095, 0.033764, 0.000153, 0.033740, 0.000649, 0.034042, 0.001572, 
0, 0,  98.0,  22.14,  0.058, 1.705, 24.44, 0.034969, 0.001354, 0.034338, 0.000353, 0.034389, 0.000160, 0.034326, 0.000027, 0.034287, -0.000072, 0.034204, -0.000154, 0.034077, -0.000189, 0.033912, -0.000093, 0.033770, 0.000171, 0.033726, 0.000666, 0.034060, 0.001509, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.50, 0.034969, 0.001357, 0.034342, 0.000353, 0.034392, 0.000159, 0.034329, 0.000026, 0.034291, -0.000072, 0.034205, -0.000155, 0.034082, -0.000185, 0.033912, -0.000088, 0.033753, 0.000173, 0.033714, 0.000661, 0.034029, 0.001554, 
0, 0,  98.0,  22.14,  0.058, 1.703, 24.49, 0.034971, 0.001359, 0.034344, 0.000353, 0.034395, 0.000162, 0.034332, 0.000027, 0.034292, -0.000073, 0.034211, -0.000155, 0.034082, -0.000176, 0.033908, -0.000085, 0.033750, 0.000163, 0.033740, 0.000649, 0.034049, 0.001581, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.61, 0.034975, 0.001353, 0.034344, 0.000353, 0.034394, 0.000160, 0.034330, 0.000027, 0.034290, -0.000073, 0.034206, -0.000155, 0.034078, -0.000186, 0.033917, -0.000098, 0.033769, 0.000159, 0.033743, 0.000650, 0.034037, 0.001493, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.72, 0.034975, 0.001356, 0.034348, 0.000353, 0.034398, 0.000160, 0.034335, 0.000026, 0.034296, -0.000072, 0.034214, -0.000154, 0.034079, -0.000189, 0.033920, -0.000096, 0.033765, 0.000175, 0.033724, 0.000665, 0.034047, 0.001550, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.86, 0.034977, 0.001358, 0.034349, 0.000352, 0.034400, 0.000161, 0.034337, 0.000025, 0.034298, -0.000071, 0.034213, -0.000157, 0.034083, -0.000181, 0.033916, -0.000092, 0.033758, 0.000162, 0.033728, 0.000639, 0.034060, 0.001535, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.83, 0.034981, 0.001352, 0.034349, 0.000354, 0.034400, 0.000160, 0.034337, 0.000026, 0.034297, -0.000072, 0.034215, -0.000156, 0.034081, -0.000183, 0.033919, -0.000095, 0.033774, 0.000159, 0.033747, 0.000632, 0.034034, 0.001487, 
0, 0,  98.0,  22.14,  0.058, 1.705, 24.82, 0.034982, 0.001354, 0.034351, 0.000353, 0.034403, 0.000160, 0.034338, 0.000026, 0.034300, -0.000073, 0.034216, -0.000156, 0.034089, -0.000184, 0.033919, -0.000090, 0.033778, 0.000157, 0.033735, 0.000675, 0.034058, 0.001544, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.78, 0.034982, 0.001357, 0.034354, 0.000353, 0.034405, 0.000160, 0.034342, 0.000027, 0.034302, -0.000073, 0.034216, -0.000156, 0.034093, -0.000189, 0.033924, -0.000091, 0.033760, 0.000171, 0.033731, 0.000653, 0.034056, 0.001531, 
0, 0,  98.0,  22.05,  0.058, 1.703, 24.78, 0.034983, 0.001359, 0.034357, 0.000352, 0.034408, 0.000161, 0.034345, 0.000027, 0.034305, -0.000073, 0.034225, -0.000157, 0.034095, -0.000181, 0.033921, -0.000088, 0.033762, 0.000152, 0.033755, 0.000640, 0.034050, 0.001562, 
0, 0,  98.0,  22.14,  0.058, 1.705, 24.76, 0.034987, 0.001352, 0.034356, 0.000353, 0.034406, 0.000159, 0.034343, 0.000027, 0.034303, -0.000072, 0.034219, -0.000155, 0.034090, -0.000187, 0.033929, -0.000092, 0.033781, 0.000165, 0.033747, 0.000654, 0.034064, 0.001507, 
0, 0,  98.0,  22.08,  0.058, 1.705, 24.78, 0.034988, 0.001355, 0.034359, 0.000354, 0.034409, 0.000158, 0.034346, 0.000026, 0.034306, -0.000073, 0.034225, -0.000156, 0.034089, -0.000190, 0.033934, -0.000098, 0.033773, 0.000165, 0.033733, 0.000664, 0.034042, 0.001549, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.83, 0.034988, 0.001358, 0.034361, 0.000354, 0.034412, 0.000160, 0.034349, 0.000027, 0.034309, -0.000072, 0.034223, -0.000155, 0.034097, -0.000185, 0.033932, -0.000085, 0.033770, 0.000149, 0.033747, 0.000646, 0.034073, 0.001514, 
0, 0,  98.0,  22.14,  0.058, 1.704, 24.95, 0.034994, 0.001351, 0.034361, 0.000354, 0.034413, 0.000160, 0.034350, 0.000027, 0.034309, -0.000072, 0.034227, -0.000157, 0.034092, -0.000186, 0.033935, -0.000098, 0.033788, 0.000155, 0.033752, 0.000642, 0.034050, 0.001474, 
0, 0,  98.0,  22.04,  0.058, 1.706, 24.95, 0.034994, 0.001353, 0.034363, 0.000354, 0.034414, 0.000159, 0.034352, 0.000027, 0.034311, -0.000072, 0.034229, -0.000156, 0.034097, -0.000190, 0.033933, -0.000100, 0.033787, 0.000167, 0.033735, 0.000650, 0.034067, 0.001549, 
0, 0,  98.0,  22.13,  0.058, 1.704, 25.08, 0.034995, 0.001356, 0.034366, 0.000353, 0.034415, 0.000160, 0.034353, 0.000026, 0.034315, -0.000073, 0.034228, -0.000156, 0.034105, -0.000184, 0.033937, -0.000088, 0.033772, 0.000167, 0.033749, 0.000651, 0.034066, 0.001520, 
0, 0,  98.0,  22.13,  0.058, 1.704, 25.22, 0.034998, 0.001349, 0.034365, 0.000355, 0.034417, 0.000160, 0.034353, 0.000027, 0.034315, -0.000072, 0.034230, -0.000155, 0.034099, -0.000188, 0.033933, -0.000101, 0.033798, 0.000154, 0.033782, 0.000661, 0.034049, 0.001542, 
0, 0,  98.0,  22.09,  0.058, 1.705, 25.18, 0.034999, 0.001351, 0.034366, 0.000354, 0.034418, 0.000159, 0.034354, 0.000027, 0.034313, -0.000074, 0.034229, -0.000156, 0.034100, -0.000181, 0.033934, -0.000098, 0.033790, 0.000159, 0.033751, 0.000670, 0.034088, 0.001545, 
0, 0,  98.0,  22.13,  0.058, 1.705, 25.17, 0.034998, 0.001354, 0.034369, 0.000353, 0.034419, 0.000159, 0.034357, 0.000026, 0.034317, -0.000072, 0.034235, -0.000157, 0.034097, -0.000188, 0.033943, -0.000098, 0.033780, 0.000162, 0.033737, 0.000624, 0.034062, 0.001478, 
0, 0,  98.0,  22.02,  0.058, 1.704, 25.39, 0.034998, 0.001358, 0.034370, 0.000354, 0.034422, 0.000161, 0.034360, 0.000028, 0.034321, -0.000072, 0.034233, -0.000154, 0.034104, -0.000192, 0.033944, -0.000091, 0.033789, 0.000159, 0.033751, 0.000663, 0.034079, 0.001515, 
0, 0,  98.0,  22.13,  0.058, 1.703, 25.43, 0.035000, 0.001359, 0.034374, 0.000353, 0.034424, 0.000161, 0.034361, 0.000026, 0.034320, -0.000070, 0.034239, -0.000157, 0.034104, -0.000186, 0.033942, -0.000091, 0.033783, 0.000157, 0.033752, 0.000619, 0.034078, 0.001504, 
0, 0,  98.0,  22.05,  0.058, 1.706, 25.54, 0.035004, 0.001352, 0.034372, 0.000354, 0.034424, 0.000159, 0.034361, 0.000028, 0.034321, -0.000071, 0.034239, -0.000153, 0.034111, -0.000188, 0.033946, -0.000085, 0.033793, 0.000172, 0.033755, 0.000657, 0.034064, 0.001523, 
0, 0,  98.0,  22.10,  0.058, 1.704, 25.69, 0.035003, 0.001355, 0.034375, 0.000353, 0.034424, 0.000159, 0.034364, 0.000026, 0.034325, -0.000072, 0.034239, -0.000157, 0.034110, -0.000178, 0.033939, -0.000083, 0.033780, 0.000157, 0.033758, 0.000631, 0.034095, 0.001506, 
0, 0,  98.0,  22.14,  0.058, 1.704, 25.72, 0.035007, 0.001349, 0.034375, 0.000355, 0.034425, 0.000159, 0.034362, 0.000027, 0.034325, -0.000071, 0.034240, -0.000154, 0.034113, -0.000189, 0.033945, -0.000100, 0.033807, 0.000159, 0.033783, 0.000668, 0.034066, 0.001469, 
0, 0,  98.0,  22.13,  0.058, 1.705, 25.85, 0.035007, 0.001351, 0.034375, 0.000354, 0.034425, 0.000160, 0.034362, 0.000026, 0.034321, -0.000071, 0.034239, -0.000154, 0.034105, -0.000178, 0.033944, -0.000096, 0.033797, 0.000152, 0.033754, 0.000637, 0.034091, 0.001498, 
0, 0,  98.0,  22.13,  0.058, 1.705, 25.90, 0.035007, 0.001354, 0.034377, 0.000353, 0.034426, 0.000160, 0.034363, 0.000025, 0.034325, -0.000072, 0.034244, -0.000157, 0.034108, -0.000188, 0.033949, -0.000099, 0.033785, 0.000161, 0.033756, 0.000637, 0.034068, 0.001513, 
0, 0,  98.0,  22.04,  0.058, 1.704, 25.93, 0.035010, 0.001348, 0.034376, 0.000355, 0.034427, 0.000160, 0.034365, 0.000028, 0.034327, -0.000072, 0.034237, -0.000154, 0.034110, -0.000188, 0.033948, -0.000103, 0.033809, 0.000148, 0.033777, 0.000632, 0.034060, 0.001523, 
0, 0,  98.0,  22.13,  0.058, 1.704, 25.95, 0.035009, 0.001350, 0.034376, 0.000354, 0.034428, 0.000159, 0.034365, 0.000027, 0.034325, -0.000072, 0.034244, -0.000155, 0.034105, -0.000186, 0.033952, -0.000100, 0.033798, 0.000146, 0.033769, 0.000641, 0.034085, 0.001486, 
0, 0,  98.0,  22.13,  0.058, 1.706, 26.08, 0.035011, 0.001353, 0.034379, 0.000354, 0.034429, 0.000160, 0.034367, 0.000027, 0.034326, -0.000072, 0.034243, -0.000156, 0.034120, -0.000189, 0.033954, -0.000088, 0.033804, 0.000168, 0.033763, 0.000645, 0.034072, 0.001512, 
0, 0,  98.0,  22.04,  0.058, 1.704, 26.26, 0.035011, 0.001355, 0.034381, 0.000354, 0.034433, 0.000161, 0.034370, 0.000027, 0.034332, -0.000072, 0.034247, -0.000157, 0.034118, -0.000179, 0.033949, -0.000088, 0.033788, 0.000146, 0.033772, 0.000609, 0.034090, 0.001474, 
0, 0,  98.0,  22.12,  0.058, 1.704, 26.35, 0.035014, 0.001347, 0.034381, 0.000355, 0.034432, 0.000160, 0.034370, 0.000026, 0.034332, -0.000073, 0.034247, -0.000156, 0.034115, -0.000187, 0.033955, -0.000101, 0.033812, 0.000163, 0.033791, 0.000657, 0.034076, 0.001476, 
0, 0,  98.0,  22.04,  0.058, 1.705, 26.34, 0.035014, 0.001351, 0.034382, 0.000354, 0.034433, 0.000160, 0.034370, 0.000028, 0.034330, -0.000072, 0.034246, -0.000155, 0.034121, -0.000185, 0.033956, -0.000094, 0.033801, 0.000161, 0.033759, 0.000640, 0.034075, 0.001521, 
0, 0,  98.0,  22.13,  0.058, 1.705, 26.19, 0.035014, 0.001353, 0.034384, 0.000353, 0.034433, 0.000159, 0.034371, 0.000026, 0.034331, -0.000072, 0.034251, -0.000155, 0.034115, -0.000181, 0.033956, -0.000089, 0.033791, 0.000145, 0.033762, 0.000635, 0.034091, 0.001472, 
0, 0,  98.0,  22.08,  0.058, 1.704, 26.08, 0.035016, 0.001347, 0.034382, 0.000355, 0.034433, 0.000160, 0.034372, 0.000027, 0.034332, -0.000072, 0.034246, -0.000156, 0.034111, -0.000182, 0.033956, -0.000102, 0.033816, 0.000159, 0.033787, 0.000626, 0.034055, 0.001480, 
0, 0,  98.0,  22.04,  0.058, 1.704, 26.03, 0.035016, 0.001349, 0.034383, 0.000354, 0.034433, 0.000159, 0.034372, 0.000027, 0.034331, -0.000072, 0.034249, -0.000156, 0.034114, -0.000183, 0.033956, -0.000098, 0.033810, 0.000160, 0.033764, 0.000632, 0.034093, 0.001468, 
0, 0,  98.0,  22.12,  0.058, 1.706, 26.13, 0.035015, 0.001352, 0.034384, 0.000353, 0.034434, 0.000160, 0.034371, 0.000027, 0.034331, -0.000072, 0.034246, -0.000155, 0.034123, -0.000183, 0.033952, -0.000084, 0.033805, 0.000162, 0.033762, 0.000612, 0.034074, 0.001502, 
0, 0,  98.0,  22.03,  0.058, 1.704, 26.27, 0.035015, 0.001354, 0.034385, 0.000353, 0.034435, 0.000160, 0.034372, 0.000026, 0.034335, -0.000072, 0.034250, -0.000157, 0.034123, -0.000179, 0.033953, -0.000090, 0.033787, 0.000155, 0.033788, 0.000651, 0.034084, 0.001492, 
0, 0,  98.0,  22.13,  0.058, 1.704, 26.35, 0.035019, 0.001347, 0.034385, 0.000355, 0.034438, 0.000160, 0.034375, 0.000028, 0.034337, -0.000071, 0.034252, -0.000155, 0.034120, -0.000180, 0.033956, -0.000098, 0.033815, 0.000169, 0.033788, 0.000643, 0.034100, 0.001451, 
0, 0,  98.0,  22.05,  0.058, 1.705, 26.35, 0.035019, 0.001350, 0.034386, 0.000353, 0.034436, 0.000160, 0.034374, 0.000027, 0.034334, -0.000072, 0.034250, -0.000156, 0.034122, -0.000188, 0.033955, -0.000096, 0.033803, 0.000161, 0.033767, 0.000640, 0.034084, 0.001467, 
0, 0,  98.0,  22.12,  0.058, 1.705, 26.33, 0.035018, 0.001353, 0.034387, 0.000353, 0.034437, 0.000160, 0.034375, 0.000026, 0.034336, -0.000072, 0.034255, -0.000155, 0.034118, -0.000186, 0.033961, -0.000098, 0.033790, 0.000156, 0.033776, 0.000620, 0.034102, 0.001537, 
0, 0,  98.0,  22.12,  0.058, 1.704, 26.29, 0.035021, 0.001346, 0.034386, 0.000356, 0.034438, 0.000160, 0.034377, 0.000026, 0.034337, -0.000070, 0.034249, -0.000155, 0.034114, -0.000186, 0.033963, -0.000110, 0.033823, 0.000144, 0.033785, 0.000640, 0.034080, 0.001511, 
0, 0,  98.0,  22.12,  0.058, 1.704, 26.17, 0.035021, 0.001348, 0.034387, 0.000354, 0.034438, 0.000160, 0.034376, 0.000026, 0.034336, -0.000071, 0.034253, -0.000156, 0.034117, -0.000184, 0.033963, -0.000104, 0.033821, 0.000146, 0.033787, 0.000603, 0.034092, 0.001484, 
0, 0,  98.0,  22.13,  0.058, 1.706, 26.11, 0.035021, 0.001351, 0.034388, 0.000354, 0.034438, 0.000159, 0.034376, 0.000028, 0.034337, -0.000070, 0.034254, -0.000156, 0.034120, -0.000185, 0.033961, -0.000098, 0.033826, 0.000149, 0.033786, 0.000629, 0.034091, 0.001460, 
0, 0,  98.0,  22.05,  0.058, 1.704, 26.19, 0.035020, 0.001354, 0.034390, 0.000354, 0.034445, 0.000160, 0.034384, 0.000027, 0.034344, -0.000071, 0.034260, -0.000156, 0.034128, -0.000184, 0.033967, -0.000100, 0.033809, 0.000160, 0.033764, 0.000636, 0.034091, 0.001531, 
