Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  22.87,  0.064, 1.764, 24.24, 0.037337, 0.001389, 0.036644, 0.000312, 0.036675, 0.000084, 0.036572, -0.000096, 0.036462, -0.000250, 0.036270, -0.000377, 0.036014, -0.000403, 0.035779, -0.000307, 0.035575, -0.000060, 0.035464, 0.000374, 0.035681, 0.001122, 
0, 0,  98.0,  22.81,  0.064, 1.763, 24.27, 0.037336, 0.001392, 0.036645, 0.000312, 0.036677, 0.000084, 0.036574, -0.000096, 0.036467, -0.000250, 0.036275, -0.000378, 0.036021, -0.000399, 0.035776, -0.000291, 0.035563, -0.000060, 0.035447, 0.000352, 0.035637, 0.001090, 
0, 0,  98.0,  22.87,  0.064, 1.762, 24.26, 0.037336, 0.001394, 0.036647, 0.000311, 0.036679, 0.000085, 0.036576, -0.000097, 0.036468, -0.000252, 0.036272, -0.000377, 0.036026, -0.000393, 0.035773, -0.000291, 0.035555, -0.000052, 0.035462, 0.000356, 0.035673, 0.001136, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.29, 0.037339, 0.001387, 0.036645, 0.000312, 0.036677, 0.000085, 0.036574, -0.000095, 0.036467, -0.000252, 0.036272, -0.000376, 0.036025, -0.000406, 0.035781, -0.000296, 0.035578, -0.000061, 0.035475, 0.000357, 0.035654, 0.001103, 
0, 0,  98.0,  22.76,  0.064, 1.764, 24.25, 0.037339, 0.001390, 0.036646, 0.000312, 0.036678, 0.000084, 0.036573, -0.000095, 0.036467, -0.000252, 0.036273, -0.000373, 0.036026, -0.000409, 0.035779, -0.000296, 0.035574, -0.000044, 0.035454, 0.000378, 0.035675, 0.001146, 
0, 0,  98.0,  22.86,  0.064, 1.762, 24.20, 0.037337, 0.001393, 0.036647, 0.000311, 0.036678, 0.000084, 0.036574, -0.000097, 0.036467, -0.000252, 0.036272, -0.000376, 0.036021, -0.000402, 0.035779, -0.000288, 0.035552, -0.000052, 0.035458, 0.000358, 0.035677, 0.001123, 
0, 0,  98.0,  22.77,  0.064, 1.762, 24.21, 0.037341, 0.001386, 0.036646, 0.000313, 0.036678, 0.000083, 0.036576, -0.000096, 0.036467, -0.000251, 0.036275, -0.000375, 0.036015, -0.000404, 0.035780, -0.000303, 0.035579, -0.000066, 0.035481, 0.000380, 0.035655, 0.001179, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.18, 0.037340, 0.001389, 0.036646, 0.000311, 0.036676, 0.000083, 0.036573, -0.000097, 0.036464, -0.000251, 0.036270, -0.000375, 0.036019, -0.000405, 0.035779, -0.000294, 0.035575, -0.000046, 0.035465, 0.000390, 0.035690, 0.001145, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.18, 0.037340, 0.001392, 0.036648, 0.000311, 0.036679, 0.000083, 0.036575, -0.000096, 0.036467, -0.000254, 0.036274, -0.000375, 0.036023, -0.000404, 0.035777, -0.000294, 0.035564, -0.000041, 0.035450, 0.000362, 0.035648, 0.001118, 
0, 0,  98.0,  22.87,  0.064, 1.762, 24.19, 0.037339, 0.001393, 0.036650, 0.000311, 0.036680, 0.000084, 0.036577, -0.000098, 0.036470, -0.000252, 0.036273, -0.000375, 0.036028, -0.000405, 0.035775, -0.000281, 0.035553, -0.000057, 0.035474, 0.000358, 0.035674, 0.001144, 
0, 0,  98.0,  22.87,  0.064, 1.762, 24.20, 0.037342, 0.001387, 0.036648, 0.000312, 0.036680, 0.000083, 0.036575, -0.000097, 0.036467, -0.000252, 0.036273, -0.000375, 0.036024, -0.000407, 0.035780, -0.000295, 0.035582, -0.000052, 0.035483, 0.000384, 0.035678, 0.001120, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.26, 0.037342, 0.001390, 0.036648, 0.000311, 0.036679, 0.000084, 0.036576, -0.000096, 0.036468, -0.000253, 0.036275, -0.000376, 0.036029, -0.000404, 0.035783, -0.000287, 0.035571, -0.000060, 0.035458, 0.000372, 0.035645, 0.001167, 
0, 0,  98.0,  22.84,  0.064, 1.762, 24.24, 0.037342, 0.001393, 0.036651, 0.000311, 0.036683, 0.000084, 0.036580, -0.000097, 0.036472, -0.000254, 0.036275, -0.000378, 0.036026, -0.000396, 0.035779, -0.000289, 0.035559, -0.000048, 0.035468, 0.000358, 0.035692, 0.001073, 
0, 0,  98.0,  22.85,  0.064, 1.762, 24.26, 0.037345, 0.001386, 0.036650, 0.000312, 0.036682, 0.000083, 0.036580, -0.000097, 0.036472, -0.000254, 0.036275, -0.000376, 0.036026, -0.000405, 0.035784, -0.000295, 0.035584, -0.000059, 0.035478, 0.000371, 0.035661, 0.001141, 
0, 0,  98.0,  22.75,  0.064, 1.763, 24.24, 0.037345, 0.001388, 0.036651, 0.000312, 0.036682, 0.000083, 0.036578, -0.000095, 0.036470, -0.000253, 0.036274, -0.000375, 0.036027, -0.000405, 0.035788, -0.000289, 0.035575, -0.000050, 0.035463, 0.000367, 0.035679, 0.001136, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.22, 0.037345, 0.001391, 0.036653, 0.000311, 0.036684, 0.000083, 0.036580, -0.000097, 0.036472, -0.000253, 0.036279, -0.000376, 0.036030, -0.000408, 0.035786, -0.000288, 0.035565, -0.000041, 0.035463, 0.000356, 0.035669, 0.001140, 
0, 0,  98.0,  22.77,  0.064, 1.762, 24.21, 0.037348, 0.001384, 0.036652, 0.000313, 0.036685, 0.000083, 0.036583, -0.000096, 0.036475, -0.000252, 0.036278, -0.000376, 0.036020, -0.000406, 0.035777, -0.000314, 0.035572, -0.000079, 0.035455, 0.000385, 0.035659, 0.001157, 
0, 0,  98.0,  22.86,  0.064, 1.761, 24.22, 0.037344, 0.001394, 0.036656, 0.000311, 0.036688, 0.000085, 0.036586, -0.000097, 0.036474, -0.000251, 0.036283, -0.000380, 0.036031, -0.000399, 0.035776, -0.000289, 0.035563, -0.000067, 0.035468, 0.000361, 0.035690, 0.001084, 
0, 0,  98.0,  22.80,  0.064, 1.763, 24.23, 0.037347, 0.001388, 0.036654, 0.000312, 0.036684, 0.000083, 0.036582, -0.000097, 0.036473, -0.000252, 0.036280, -0.000377, 0.036029, -0.000403, 0.035787, -0.000290, 0.035564, -0.000043, 0.035456, 0.000356, 0.035660, 0.001138, 
0, 0,  98.0,  22.77,  0.064, 1.762, 24.28, 0.037347, 0.001393, 0.036655, 0.000311, 0.036687, 0.000083, 0.036585, -0.000097, 0.036476, -0.000253, 0.036279, -0.000378, 0.036037, -0.000397, 0.035781, -0.000282, 0.035565, -0.000055, 0.035476, 0.000356, 0.035680, 0.001167, 
0, 0,  98.0,  22.86,  0.064, 1.762, 24.29, 0.037349, 0.001386, 0.036656, 0.000312, 0.036686, 0.000083, 0.036584, -0.000097, 0.036476, -0.000253, 0.036282, -0.000377, 0.036027, -0.000399, 0.035784, -0.000296, 0.035584, -0.000048, 0.035482, 0.000351, 0.035663, 0.001072, 
0, 0,  98.0,  22.87,  0.064, 1.763, 24.30, 0.037349, 0.001389, 0.036655, 0.000312, 0.036685, 0.000083, 0.036581, -0.000098, 0.036473, -0.000251, 0.036279, -0.000377, 0.036031, -0.000398, 0.035784, -0.000290, 0.035574, -0.000043, 0.035455, 0.000350, 0.035670, 0.001093, 
