Type, Module, SOC(%), VDC[V], Avg-dV[V], Avg-dI[A], Temp[deg], R_1Hz, X_1Hz, R_2Hz, X_2Hz, R_4Hz, X_4Hz, R_8Hz, X_8Hz, R_16Hz, X_16Hz, R_31Hz, X_31Hz, R_62Hz, X_62Hz, R_125Hz, X_125Hz, R_250Hz, X_250Hz, R_500Hz, X_500Hz, R_1kHz, X_1kHz
0, 0,  98.0,  23.40,  0.061, 1.798, 26.90, 0.033715, 0.000551, 0.033909, 0.000657, 0.033785, 0.000172, 0.033745, 0.000095, 0.033741, 0.000018, 0.033716, -0.000015, 0.033644, -0.000017, 0.033562, 0.000063, 0.033513, 0.000279, 0.033547, 0.000747, 0.033925, 0.001613, 
0, 0,  98.0,  23.39,  0.061, 1.798, 26.96, 0.033778, 0.001326, 0.033926, 0.000575, 0.033750, 0.000197, 0.033767, 0.000101, 0.033739, 0.000018, 0.033716, -0.000019, 0.033658, -0.000011, 0.033591, 0.000044, 0.033515, 0.000281, 0.033551, 0.000755, 0.033931, 0.001570, 
0, 0,  98.0,  23.30,  0.061, 1.800, 27.03, 0.034364, 0.001345, 0.033747, 0.000374, 0.033806, 0.000193, 0.033757, 0.000082, 0.033743, 0.000017, 0.033712, -0.000026, 0.033660, -0.000026, 0.033585, 0.000051, 0.033502, 0.000287, 0.033527, 0.000722, 0.033902, 0.001529, 
0, 0,  98.0,  23.36,  0.061, 1.799, 27.07, 0.034366, 0.001348, 0.033750, 0.000373, 0.033809, 0.000195, 0.033760, 0.000083, 0.033746, 0.000015, 0.033711, -0.000028, 0.033666, -0.000032, 0.033588, 0.000057, 0.033497, 0.000268, 0.033541, 0.000722, 0.033928, 0.001513, 
0, 0,  98.0,  23.41,  0.061, 1.799, 27.10, 0.034369, 0.001341, 0.033750, 0.000375, 0.033808, 0.000193, 0.033759, 0.000081, 0.033745, 0.000016, 0.033713, -0.000027, 0.033661, -0.000037, 0.033591, 0.000040, 0.033520, 0.000272, 0.033555, 0.000729, 0.033899, 0.001517, 
0, 0,  98.0,  23.31,  0.061, 1.800, 27.06, 0.034369, 0.001344, 0.033751, 0.000374, 0.033810, 0.000193, 0.033760, 0.000082, 0.033745, 0.000016, 0.033712, -0.000029, 0.033662, -0.000038, 0.033593, 0.000040, 0.033507, 0.000274, 0.033522, 0.000724, 0.033923, 0.001532, 
0, 0,  98.0,  23.39,  0.061, 1.799, 27.07, 0.034370, 0.001347, 0.033754, 0.000373, 0.033814, 0.000194, 0.033764, 0.000082, 0.033750, 0.000016, 0.033717, -0.000029, 0.033667, -0.000037, 0.033593, 0.000047, 0.033497, 0.000269, 0.033525, 0.000705, 0.033911, 0.001501, 
0, 0,  98.0,  23.31,  0.061, 1.799, 27.09, 0.034374, 0.001340, 0.033753, 0.000375, 0.033813, 0.000193, 0.033764, 0.000082, 0.033749, 0.000014, 0.033716, -0.000029, 0.033663, -0.000038, 0.033582, 0.000025, 0.033506, 0.000241, 0.033524, 0.000708, 0.033900, 0.001524, 
0, 0,  98.0,  23.38,  0.061, 1.798, 27.04, 0.034372, 0.001349, 0.033759, 0.000373, 0.033816, 0.000194, 0.033767, 0.000082, 0.033750, 0.000015, 0.033720, -0.000030, 0.033676, -0.000034, 0.033582, 0.000053, 0.033499, 0.000228, 0.033540, 0.000716, 0.033927, 0.001500, 
0, 0,  98.0,  23.36,  0.061, 1.800, 27.08, 0.034376, 0.001343, 0.033759, 0.000374, 0.033817, 0.000193, 0.033768, 0.000080, 0.033754, 0.000015, 0.033723, -0.000032, 0.033671, -0.000033, 0.033591, 0.000041, 0.033503, 0.000264, 0.033522, 0.000694, 0.033888, 0.001448, 
0, 0,  98.0,  23.39,  0.061, 1.799, 27.11, 0.034376, 0.001347, 0.033762, 0.000373, 0.033819, 0.000194, 0.033770, 0.000081, 0.033755, 0.000014, 0.033719, -0.000033, 0.033676, -0.000033, 0.033592, 0.000049, 0.033497, 0.000252, 0.033542, 0.000674, 0.033903, 0.001514, 
0, 0,  98.0,  23.39,  0.061, 1.799, 27.03, 0.034380, 0.001341, 0.033759, 0.000374, 0.033818, 0.000194, 0.033770, 0.000081, 0.033755, 0.000015, 0.033722, -0.000032, 0.033665, -0.000046, 0.033599, 0.000024, 0.033519, 0.000248, 0.033548, 0.000699, 0.033897, 0.001472, 
0, 0,  98.0,  23.30,  0.061, 1.801, 27.05, 0.034380, 0.001344, 0.033761, 0.000374, 0.033821, 0.000194, 0.033771, 0.000081, 0.033755, 0.000013, 0.033721, -0.000034, 0.033674, -0.000037, 0.033595, 0.000038, 0.033508, 0.000253, 0.033519, 0.000684, 0.033880, 0.001500, 
0, 0,  98.0,  23.39,  0.061, 1.800, 27.02, 0.034381, 0.001346, 0.033764, 0.000374, 0.033822, 0.000193, 0.033772, 0.000080, 0.033758, 0.000013, 0.033725, -0.000031, 0.033676, -0.000042, 0.033592, 0.000046, 0.033498, 0.000253, 0.033537, 0.000675, 0.033910, 0.001462, 
0, 0,  98.0,  23.35,  0.061, 1.799, 27.07, 0.034383, 0.001339, 0.033763, 0.000375, 0.033822, 0.000193, 0.033774, 0.000081, 0.033759, 0.000012, 0.033724, -0.000035, 0.033675, -0.000041, 0.033595, 0.000030, 0.033519, 0.000244, 0.033553, 0.000694, 0.033865, 0.001476, 
0, 0,  98.0,  23.28,  0.061, 1.800, 27.02, 0.034385, 0.001342, 0.033765, 0.000374, 0.033823, 0.000192, 0.033775, 0.000081, 0.033759, 0.000012, 0.033725, -0.000034, 0.033676, -0.000045, 0.033600, 0.000027, 0.033512, 0.000257, 0.033524, 0.000700, 0.033908, 0.001485, 
0, 0,  98.0,  23.39,  0.061, 1.801, 27.04, 0.034385, 0.001345, 0.033768, 0.000374, 0.033825, 0.000193, 0.033778, 0.000081, 0.033762, 0.000012, 0.033731, -0.000035, 0.033679, -0.000038, 0.033600, 0.000036, 0.033505, 0.000255, 0.033528, 0.000672, 0.033882, 0.001392, 
0, 0,  98.0,  23.28,  0.061, 1.799, 27.02, 0.034389, 0.001338, 0.033768, 0.000375, 0.033826, 0.000193, 0.033778, 0.000081, 0.033764, 0.000012, 0.033725, -0.000032, 0.033675, -0.000046, 0.033595, 0.000017, 0.033525, 0.000235, 0.033550, 0.000669, 0.033895, 0.001459, 
0, 0,  98.0,  23.38,  0.061, 1.799, 27.00, 0.034390, 0.001340, 0.033770, 0.000375, 0.033829, 0.000192, 0.033780, 0.000081, 0.033765, 0.000013, 0.033732, -0.000035, 0.033677, -0.000042, 0.033600, 0.000028, 0.033520, 0.000248, 0.033539, 0.000660, 0.033902, 0.001385, 
0, 0,  98.0,  23.32,  0.061, 1.801, 26.98, 0.034390, 0.001343, 0.033771, 0.000374, 0.033829, 0.000193, 0.033779, 0.000080, 0.033763, 0.000012, 0.033728, -0.000034, 0.033681, -0.000049, 0.033602, 0.000037, 0.033511, 0.000249, 0.033521, 0.000670, 0.033882, 0.001436, 
0, 0,  98.0,  23.38,  0.061, 1.800, 26.93, 0.034390, 0.001345, 0.033773, 0.000374, 0.033830, 0.000192, 0.033782, 0.000079, 0.033767, 0.000012, 0.033733, -0.000037, 0.033683, -0.000041, 0.033594, 0.000028, 0.033504, 0.000240, 0.033542, 0.000656, 0.033901, 0.001454, 
