R_0.05Hz,R_0.1Hz,R_0.2Hz,R_0.4Hz,R_1.0Hz,R_10.0Hz,R_100.0Hz,R_1kHz,R_2.0Hz,R_20.0Hz,R_200.0Hz,R_4.0Hz,R_40.0Hz,R_400.0Hz,X_0.05Hz,X_0.1Hz,X_0.2Hz,X_0.4Hz,X_1.0Hz,X_10.0Hz,X_100.0Hz,X_1kHz,X_2.0Hz,X_20.0Hz,X_200.0Hz,X_4.0Hz,X_40.0Hz,X_400.0Hz,BATTERY_ID,MEASURE_ID
0.1085295080805367,0.106782636685094,0.10552178086685089,0.10492793825017391,0.1035984631981914,0.09915191577714669,0.08924541395976854,0.08100495276573111,0.1027584785760782,0.09649063586653484,0.08626699959175384,0.1016131078182712,0.0934125969237114,0.08369582423834063,-0.005294312075968044,-0.004315378134675384,-0.0030528210597194558,-0.0024534564131309037,-0.002498519570400677,-0.004971241676886682,-0.006406270142595436,-0.003595856594071156,-0.002993532236556039,-0.005946105448466172,-0.005855340991748958,-0.003585310216967446,-0.006422987353763433,-0.0050227417080281386,2,02_6
