R_0.05Hz,R_0.1Hz,R_0.2Hz,R_0.4Hz,R_1.0Hz,R_10.0Hz,R_100.0Hz,R_1kHz,R_2.0Hz,R_20.0Hz,R_200.0Hz,R_4.0Hz,R_40.0Hz,R_400.0Hz,X_0.05Hz,X_0.1Hz,X_0.2Hz,X_0.4Hz,X_1.0Hz,X_10.0Hz,X_100.0Hz,X_1kHz,X_2.0Hz,X_20.0Hz,X_200.0Hz,X_4.0Hz,X_40.0Hz,X_400.0Hz,BATTERY_ID,MEASURE_ID
0.1046114426643382,0.10302293107982911,0.10196446048154398,0.10144324429244114,0.10048152745237486,0.09719637419723046,0.08929645449151183,0.08223758325706625,0.0998679775400977,0.09518759257078163,0.08677762677690494,0.09902112855016588,0.09281809226665058,0.08456725889145841,-0.0048119307460305055,-0.0038209064074114078,-0.002578444537337216,-0.001969032286301432,-0.0019134475649366781,-0.003796062094840946,-0.005347260320083027,-0.0031406539517717996,-0.002256444213346654,-0.00466231155867973,-0.004933358347287269,-0.002687902363083459,-0.005235575979634627,-0.004289013840315875,5,05_6
