R_0.05Hz,R_0.1Hz,R_0.2Hz,R_0.4Hz,R_1.0Hz,R_10.0Hz,R_100.0Hz,R_1kHz,R_2.0Hz,R_20.0Hz,R_200.0Hz,R_4.0Hz,R_40.0Hz,R_400.0Hz,X_0.05Hz,X_0.1Hz,X_0.2Hz,X_0.4Hz,X_1.0Hz,X_10.0Hz,X_100.0Hz,X_1kHz,X_2.0Hz,X_20.0Hz,X_200.0Hz,X_4.0Hz,X_40.0Hz,X_400.0Hz,BATTERY_ID,MEASURE_ID
0.1044394998294756,0.10275181858332202,0.10154134906379719,0.10094922857250528,0.09971472104240703,0.09537725948587202,0.08647261349016326,0.07887460638006548,0.09888256726716418,0.09301133664552334,0.08381385222993136,0.09773942399360355,0.09026165256474045,0.08139803997900191,-0.005072119590803061,-0.004092362675902058,-0.0028788754582346893,-0.002272676763163302,-0.002418268078176039,-0.004609090991260993,-0.0057872385543071645,-0.003434908297728674,-0.002813277178096195,-0.005420841601526229,-0.005377899463430809,-0.0033665043740410696,-0.005859646254155216,-0.004702164956671729,2,02_9
