R_0.05Hz,R_0.1Hz,R_0.2Hz,R_0.4Hz,R_1.0Hz,R_10.0Hz,R_100.0Hz,R_1kHz,R_2.0Hz,R_20.0Hz,R_200.0Hz,R_4.0Hz,R_40.0Hz,R_400.0Hz,X_0.05Hz,X_0.1Hz,X_0.2Hz,X_0.4Hz,X_1.0Hz,X_10.0Hz,X_100.0Hz,X_1kHz,X_2.0Hz,X_20.0Hz,X_200.0Hz,X_4.0Hz,X_40.0Hz,X_400.0Hz,BATTERY_ID,MEASURE_ID
0.1040316685693952,0.10243312467698189,0.1013648046542085,0.10088320315576457,0.09998607488281243,0.09668228708801692,0.08853896077131351,0.08139211513620734,0.09936442141542931,0.09464267725341136,0.0859652956215866,0.09853285266761876,0.09216421328850788,0.08372355481887941,-0.004803367246533748,-0.003813184342662686,-0.002590959910326189,-0.0019193378152613928,-0.001935600489401212,-0.00390141595494896,-0.005484336077620994,-0.003165282341244848,-0.002247126915407484,-0.004777469374918241,-0.005052723810443503,-0.002715681623128014,-0.005367933533517217,-0.004319722236592227,5,05_5
